District,State/UT,SIDD_pct,SIRD_pct,CIRDD_pct,MOD_pct,MARD_pct,Priority_Score,GLP1_Focused_Priority_Score
Madhepura ,Bihar,26.47240118427821,28.14312229841822,9.383679344448103,3.471080706443238,32.52971646641223,-24.86498784444632,-32.46119298784571
Madhubani ,Bihar,26.152756739532215,28.326365609685876,9.528503038501494,3.304943310537335,32.68743130174308,-24.86498784444632,-32.59753280565431
Madurai ,Tamil Nadu,23.7044354985277,31.853128112971426,9.364715122713925,2.38492870073078,32.69279256505617,148.25879566969598,131.69654936214351
Mahabubabad ,Telangana,24.889490447593175,30.04217830091203,9.518950691529954,3.32698495890841,32.22239560105643,62.38230442598063,56.67759483269338
Mahabubnagar ,Telangana,24.472163416716675,30.018483853725655,9.493898042341952,3.3013230873472668,32.71413159986845,62.38230442598063,56.44208767401955
Mahamaya Nagar ,Uttar Pradesh,24.423075944379242,28.53010448086347,9.013796709049632,4.281999159738051,33.7510237059696,-52.94691899074123,-45.4664267343753
Mahasamund ,Chhattisgarh,24.293168369799176,27.837367514633286,8.669621556998043,4.4162307739642275,34.78361178460527,-86.72607558314955,-78.47467165666635
Mahe ,Puducherry,23.051905125538603,32.859024343637735,8.84947868991236,2.2397727430348877,32.99981909787641,161.3147079796014,149.4482774886041
Mahendragarh ,Haryana,23.802563633207857,30.021672763391596,9.018838082696654,3.947008078106408,33.20991744259749,10.782004974926135,18.10276956465652
Mahesana ,Gujarat,24.832028469964012,28.859398664924417,9.639113662517232,2.96254347439464,33.7069157281997,23.786923660049297,11.35376236055598
Mahisagar ,Gujarat,25.796395973416715,28.700079951152247,9.64237937062057,3.1962358770994217,32.664908827711045,23.786923660049297,11.951499009667971
Mahoba ,Uttar Pradesh,24.542462367291183,28.31213668381158,8.902153917888711,4.589435392092247,33.65381163891628,-52.94691899074123,-44.714606357727405
Mahrajganj ,Uttar Pradesh,24.640254900227497,28.512569437120792,9.034353090995914,4.427218183518939,33.38560438813686,-52.94691899074123,-44.75900594446218
Mainpuri ,Uttar Pradesh,24.37169773834066,28.290312148830473,8.863313862473152,4.491603124572574,33.983073125783136,-52.94691899074123,-45.32991265798675
Majuli ,Assam,24.399944628472234,28.187709189943146,8.933387346908956,3.3191469533018716,35.1598118813738,-23.97638182820536,-32.07545764156521
Malappuram ,Kerala,24.27794420064429,32.31322878942561,9.398702153965573,2.2197091023924433,31.79041575357209,235.92240343360388,208.45905340876203
Maldah ,West Bengal,26.517140140456203,28.983408179793614,9.613482298322722,2.7110659160404227,32.17490346538704,56.01533986096179,34.69452764535717
Malkangiri ,Odisha,25.72915408923774,28.96921414337445,9.456353855876369,3.4782503162233835,32.367027595288064,16.980366255157485,10.042399582314182
Mamit ,Mizoram,24.792901809136588,28.777006441144948,8.790097529640649,4.908654860558412,32.7313393595194,27.186019597852685,29.503958640931106
Mancherial ,Telangana,24.33059052740641,30.186513129079174,9.513319527170623,3.181672113368063,32.78790470297573,62.38230442598063,56.492607079256096
Mandi ,Himachal Pradesh,23.966383514697252,29.768901527162672,9.055181152284083,3.8419049136334325,33.36762889222256,31.66045900638555,33.12689968390863
Mandla ,Madhya Pradesh,24.82250075337382,28.184870663967402,9.113298666294858,4.074213442204956,33.805116474158964,-67.59046418630794,-62.64943782696575
Mandsaur ,Madhya Pradesh,24.272950386989613,28.1816420083313,9.009885727001183,3.735559075686775,34.79996280199113,-67.59046418630794,-64.48111993485506
Mandya ,Karnataka,23.852091821934064,29.37283465550573,9.106623064369158,3.610700751591004,34.05774970660004,39.758709223387214,37.034888815235256
Mansa ,Punjab,23.63025225485767,31.85388392982426,9.11670221192447,2.8995613378336778,32.49960026555992,32.807477975601564,37.53199277502578
Mathura ,Uttar Pradesh,24.275867428945688,28.45462555285342,8.945020559732137,4.245553651809096,34.07893280665966,-52.94691899074123,-45.973400539991694
Mau ,Uttar Pradesh,24.378540742396844,28.589061033806804,9.03867625923691,4.197246120870253,33.79647584368919,-52.94691899074123,-45.67835514006593
Mayurbhanj ,Odisha,24.94921925208623,29.220619853821926,9.530478312868839,3.254145161192407,33.0455374200306,16.980366255157485,9.875917886028152
Medak ,Telangana,24.42222502489666,30.117707161591504,9.51065950529929,3.2383572408130865,32.71105106739946,62.38230442598063,56.513207861062064
Medchal-Malkajgiri ,Telangana,23.908130375155345,29.99917657843156,9.367838571846939,3.0835307904054803,33.64132368416068,62.38230442598063,55.19305087265898
Meerut ,Uttar Pradesh,24.38246597239157,28.47740274006316,8.977291889345556,4.304704246157868,33.85813515204185,-52.94691899074123,-45.561862312962354
Mewat ,Haryana,24.494768297679414,29.915044528041197,9.071478517093833,4.313104652351201,32.205604004834356,10.782004974926135,19.628737166071677
Mirzapur ,Uttar Pradesh,24.457285337551223,28.5606725848511,9.036191610728459,4.275189014247025,33.67066145262219,-52.94691899074123,-45.37692669505243
Moga ,Punjab,23.56111285434421,31.65720970574617,9.085353239539874,2.93673939058276,32.75958480978699,32.807477975601564,36.92050919669037
Mokokchung ,Nagaland,24.021232203646512,28.143232737564755,8.517468379959421,4.862630210100763,34.45543646872855,-53.667788390018465,-44.25985254605015
Mon ,Nagaland,25.48305842598995,28.890781474876114,9.035779091867841,4.045737513472924,32.544643493793174,-3.9134073946426624,-5.759585340202534
Moradabad ,Uttar Pradesh,24.454775134938796,28.509672420728066,9.007364975291992,4.32261003172536,33.70557743731578,-52.94691899074123,-45.332635348121606
Morbi ,Gujarat,24.842935208781487,28.629061831646368,9.50809781578722,3.0833514594938247,33.9365536842911,23.786923660049297,11.052491907661025
Morena ,Madhya Pradesh,25.051053846202898,27.98790893263662,8.97682694348794,4.420151350512214,33.564058927160325,-67.59046418630794,-61.6042555897119
Morigaon ,Assam,25.870885154619007,28.392554927722518,9.25303162447224,3.6360960795404846,32.84743221364575,-23.97638182820536,-29.528827506939553
Muktsar ,Punjab,23.65706833861755,31.43136801496839,9.093157499508884,3.07121469304444,32.747191453860744,32.807477975601564,36.711162357898694
Mumbai ,Maharashtra,23.689244614137777,28.491786490404216,8.794853550695484,3.5884333844289937,35.435681960333525,-10.100243406171488,-11.813485732245724
Mumbai Suburban ,Maharashtra,23.6783258265437,28.643830634593836,8.866453160239743,3.48030791585768,35.331082462765046,-10.100243406171488,-11.767005921886158
Mungeli ,Chhattisgarh,24.553926881893304,28.044808177835563,8.888546254913454,4.348927512834295,34.16379117252338,-86.72607558314955,-77.98053999169396
Munger ,Bihar,25.76485682957499,28.23820367051847,9.450584094586281,3.359257283200429,33.187098122119835,-24.86498784444632,-32.669489913630336
Murshidabad ,West Bengal,26.123078584743908,28.986683679326067,9.642050795920525,2.7406937912840674,32.50749314872544,56.01533986096179,34.86711974380016
Muzaffarnagar ,Uttar Pradesh,24.540424966851653,28.516621950226746,9.023849920375321,4.368565212927183,33.5505379496191,-52.94691899074123,-45.05722348609814
Muzaffarpur ,Bihar,26.08027728813173,28.330935146252916,9.53165246210762,3.3007000165557603,32.756435086951974,-24.86498784444632,-32.60147140731414
Mysore ,Karnataka,23.74328218848854,29.144830103203848,8.988672150164312,3.629757560166622,34.49345799797668,39.758709223387214,36.196895387978714
Nabarangapur ,Odisha,25.53730906366675,29.0667046767154,9.498628605274481,3.4109074065773735,32.486450247765994,16.980366255157485,10.082871458120792
Nadia ,West Bengal,25.751228943124463,29.024142618063486,9.655774893038792,2.7215631338518063,32.847290411921456,56.01533986096179,34.91888476156447
Nagaon ,Assam,25.74290109122757,28.299021319622696,9.187048909135346,3.7130497654872654,33.057978914527126,-23.97638182820536,-29.501376581881072
Nagapattinam ,Tamil Nadu,23.794350828057507,31.886858137898134,9.390702189711604,2.397908535298639,32.530180309034115,148.25879566969598,131.9053496103876
Nagarkurnool ,Telangana,24.57301265517171,30.062244623989347,9.513563747726531,3.2965602125646902,32.554618760547726,62.38230442598063,56.59698836795779
Nagaur ,Rajasthan,23.68250134785436,27.720385412432567,8.27050667816895,5.160459335461146,35.16614722608298,-100.09779741352165,-83.43324283179365
Nagpur ,Maharashtra,23.784095677346663,28.490786217852026,8.826745421620815,3.700429311517569,35.19794337166292,-10.100243406171488,-11.216261360013997
Nainital ,Uttarakhand,23.718956558144868,29.37330579086519,8.9336992144632,3.9268457095786475,34.0471927269481,-0.4462094539232575,4.6426299024094435
Nalanda ,Bihar,25.809595485666566,28.166117164408504,9.394290260768045,3.4293488199233924,33.20064826923349,-24.86498784444632,-32.590434232085755
Nalbari ,Assam,24.99699547435182,28.388225648392527,9.179487020131202,3.456040682604561,33.97925117451989,-23.97638182820536,-30.513469275227813
Nalgonda ,Telangana,24.344707381716738,29.851643109056393,9.433242134257569,3.3521962909998777,33.018211083969426,62.38230442598063,56.02717535600633
Namakkal ,Tamil Nadu,23.717941111739194,31.85614555467625,9.368948029585617,2.3876357875627323,32.66932951643621,148.25879566969598,131.72352903669477
Namsai ,Arunachal Pradesh,24.129564771858906,28.902939183779587,8.565417122605915,5.626923025558932,32.77515589619666,-41.432214797602676,-22.92851634303124
Nanded ,Maharashtra,24.448465242631155,28.671006166288215,9.080716355232756,4.137423887253998,33.66238834859388,-10.100243406171488,-8.126620173653192
Nandurbar ,Maharashtra,24.765312518828946,28.320386174930707,9.040223647221932,4.855300988725274,33.01877667029314,-36.65865797350422,-26.964787896166083
Narayanpur ,Chhattisgarh,25.287579568918567,27.972200742605132,8.899696173415371,4.802573994550214,33.03794952051072,-86.72607558314955,-75.84417728159309
Narmada ,Gujarat,25.440717421361846,28.808963219316567,9.687445043482843,3.1027441317882207,32.96013018405052,23.786923660049297,11.898552575930054
Narsimhapur ,Madhya Pradesh,24.473531067110866,28.039824635605406,8.941388915692663,4.026342269753769,34.51891311183729,-67.59046418630794,-63.504663133099456
Nashik ,Maharashtra,24.099246065780214,28.78022909955489,9.063532332543108,3.803469264704356,34.25352323741743,-10.100243406171488,-9.469304327834587
Navsari ,Gujarat,24.861579862565403,28.81797548980367,9.621824010072082,2.9904463005615822,33.70817433699727,23.786923660049297,11.332749558290999
Nawada ,Bihar,26.127260780519975,28.23193809350651,9.45793207032894,3.3906369503085516,32.79223210533602,-24.86498784444632,-32.52684025464709
Nayagarh ,Odisha,24.78266967037895,28.951375762748416,9.39207314730524,3.367127439575798,33.50675397999159,16.980366255157485,9.372170198197855
Neemuch ,Madhya Pradesh,24.209664981517797,28.043789267008343,8.889021307289187,3.816065051133088,35.04145939305159,-67.59046418630794,-64.61737255873727
New Delhi ,Delhi,23.081396027407518,30.987616630134035,8.573475145960598,3.613764448939131,33.743747747558714,50.883437448967825,59.209904106472834
Nicobars,Andaman & Nicobar Islands,23.88556358244511,32.36890943915981,8.968739827460274,2.9662629308274013,31.81052422010741,120.34217319652383,118.81847160219618
Nirmal ,Telangana,24.52258453832435,30.08978245084092,9.515284023195939,3.2732843158138145,32.599064671824976,62.38230442598063,56.585580187370674
Nizamabad ,Telangana,24.482539461383972,30.18580433914741,9.531759697761135,3.215607064307279,32.5842894374002,62.38230442598063,56.67189387407745
North  District ,Sikkim,23.467703816033634,28.729675229372777,8.515850825969508,6.150797280573672,33.13597284805041,-31.654098407185305,-5.5096083894865675
North & Middle Andaman ,Andaman & Nicobar Islands,23.759633589883013,31.819400048181695,8.975539399012469,3.2641371132572594,32.18128984966557,120.34217319652383,118.15163419805582
North Delhi,Delhi,23.17656983310639,31.01712083734973,8.62567399982481,3.79883140376438,33.381803925954685,50.883437448967825,60.32527915425585
North East Delhi,Delhi,23.173548605875556,31.338884745384625,8.66154241231842,3.6459643399902006,33.180059896431196,50.883437448967825,60.83146767285355
North Garo Hills ,Meghalaya,25.24773528672439,28.197038474363502,8.83946551312026,4.422914910774836,33.29284581501702,-73.22733262752512,-67.79461478975381
North Goa ,Goa,23.365938283279107,28.553069833423024,8.767359418660117,3.385821469780373,35.927810994857374,55.31438435190967,47.486139181107326
North Tripura ,Tripura,25.510054878157618,28.909653317017558,9.497316806965468,3.1258305155439725,32.957144482315385,60.32033347463075,43.281476994607964
North Twenty Four Pargana ,West Bengal,25.144091771367183,28.92410329498466,9.552669745390668,2.696742560137759,33.68239262811973,56.01533986096179,34.373039864591554
North West Delhi,Delhi,23.18104903014689,31.04336441751276,8.6309516363039,3.794960790733903,33.34967412530255,50.883437448967825,60.412727854048455
Nuapada ,Odisha,25.146499445340332,29.073312266558048,9.487837860738878,3.3782191024632295,32.914131324899515,16.980366255157485,9.93460571902513
Osmanabad ,Maharashtra,24.33907881096275,28.894194892206087,9.170561928212432,3.8923995610217696,33.70376480759696,-10.100243406171488,-8.521795090062998
Pakur ,Jharkhand,25.752929732283217,28.0335997093227,9.155573815081194,3.978692387142626,33.079204356170266,-62.09409373654273,-61.319127933966975
Palakkad ,Kerala,23.757971378624124,32.65468491858036,9.37002181343636,2.156239189030371,32.06108270032878,235.92240343360388,209.5264629032169
Palamu ,Jharkhand,25.664167996803485,28.07934572981804,9.191468801804469,3.9099754326778884,33.15504203889611,-62.09409373654273,-61.499434122663054
Palghar ,Maharashtra,24.61234366707223,28.90907217787309,9.220994607535985,4.02215550008486,33.235434047433834,-10.100243406171488,-7.7637294542960404
Pali ,Rajasthan,23.55013940884981,27.650670513621566,8.185873150899,5.017371324487168,35.59594560214246,-100.09779741352165,-84.48905012087147
Palwal ,Haryana,23.99310101593821,30.072824693158612,9.06787080842261,4.048595608796801,32.81760787368377,10.782004974926135,18.859188858408952
Panch Mahals ,Gujarat,25.66169590169479,28.963956373845875,9.770897305063162,3.0202494762813235,32.583200943114846,23.786923660049297,12.094816227447355
Panchkula ,Haryana,24.605942863180807,29.286643140588364,9.623477495375546,3.3472284472600933,33.136708053595186,59.15501518957438,50.54938189227662
Panipat ,Haryana,23.879629216958502,30.062795367379906,9.04522881232058,3.982032127128667,33.03031447621235,10.782004974926135,18.46042159899539
Panna ,Madhya Pradesh,25.039946307267833,27.959966920920824,8.950828484738228,4.454868927402987,33.59438935967013,-67.59046418630794,-61.53307949124277
Papum Pare ,Arunachal Pradesh,24.273867509979112,28.86523875127282,8.561361177778448,5.747796304650642,32.55173625631898,-41.432214797602676,-22.43498167543983
Parbhani ,Maharashtra,24.535451735729087,28.833511589528044,9.175039167184304,4.048451364299602,33.40754614325896,-10.100243406171488,-7.934157252557858
Paschim Barddhaman ,West Bengal,25.469088494522932,29.001663181904952,9.628208805123167,2.710998648978734,33.19004086947022,56.01533986096179,34.76945217731816
Paschim Medinipur ,West Bengal,25.77228256462959,29.032345293549508,9.65989003261703,2.718742341789209,32.81673976741466,56.01533986096179,34.93756760504303
Pashchim Champaran ,Bihar,25.988570396533177,28.37765313985687,9.253896508272101,3.620752698010203,32.75912725732765,-25.510183828545475,-31.206470755346928
Pashchimi Singhbhum ,Jharkhand,25.433187621181837,28.015933328167357,9.120369579919535,3.9355122661905835,33.49499720454069,-62.09409373654273,-61.62383694117891
Patan ,Gujarat,25.332519926230503,28.692516000364723,9.614301283963947,3.1607142898879657,33.19994849955286,23.786923660049297,11.729575220598477
Pathanamthitta ,Kerala,23.356853680614414,32.8241514143881,9.252509861799046,2.0841558883245908,32.48232915487385,235.92240343360388,209.8383188739378
Pathankot ,Punjab,23.481875453885326,31.560667140547118,9.050074451255202,2.9200700046005643,32.98731294971179,32.807477975601564,36.43285222014103
Patiala ,Punjab,23.46834927898171,31.443626384436683,9.033114688062259,2.947699363989316,33.107210284530034,32.807477975601564,36.09851552283615
Patna ,Bihar,25.556674678916618,28.18908307781489,9.39514898882296,3.3688586924230615,33.49023456202247,-24.86498784444632,-32.82051515806373
Peddapalli ,Telangana,24.167873406841036,30.17767952787705,9.482046388049785,3.1337755679750496,33.038625109257076,62.38230442598063,56.19900115221099
Perambalur ,Tamil Nadu,24.109323539015563,31.733256338627044,9.438957558354417,2.4803959552404486,32.23806660876253,148.25879566969598,131.71478521640444
Peren ,Nagaland,24.573529228942384,28.20920516106508,8.628659891402874,5.290839148689675,33.29776656989999,-53.667788390018465,-41.68855470550643
Phek ,Nagaland,24.465070628098452,28.34991171026447,8.698667443760815,5.033317511684309,33.453032706191955,-53.667788390018465,-42.490998458078074
Pilibhit ,Uttar Pradesh,24.614974635860825,28.41513021992725,8.974528029578483,4.517276016110712,33.478091098522725,-52.94691899074123,-44.677300947141546
Pithoragarh ,Uttarakhand,23.75022171758488,29.42681496988091,8.960306172696196,3.929185163259751,33.93347197657827,-0.4462094539232575,4.875869306831715
Porbandar ,Gujarat,24.445594886433064,28.488551918101862,9.330428106872246,3.008734148499993,34.72669094009284,23.786923660049297,10.072363656460526
Prakasam ,Andhra Pradesh,23.737022286109568,30.689549203076695,9.469545066451287,2.4599261833957233,33.64395726096673,127.53974201623154,108.57845255791842
Pratapgarh ,Rajasthan,24.038960580899708,27.828695933684465,8.418578034123685,5.545673702501108,34.168091748791035,-100.09779741352165,-80.91819238322834
Pratapgarh ,Uttar Pradesh,24.54346881704838,28.429245714537295,8.973753950886492,4.46038386621432,33.59314765131351,-52.94691899074123,-44.92456307315219
Puducherry ,Puducherry,23.33372504629991,32.859478043312535,9.00565985851699,2.3768046510804104,32.42433240079015,161.3147079796014,150.1859261094554
Pudukkottai ,Tamil Nadu,23.859127733149258,31.833071709649158,9.403913710686158,2.4224170375207175,32.48146980899471,148.25879566969598,131.81512389634935
Pulwama ,Jammu & Kashmir,23.53242535475333,28.865979534495843,8.25472843651167,6.502901462476933,32.843965211762224,-46.69830177999098,-18.9230922450733
Punch ,Jammu & Kashmir,23.49355334028587,28.704965868143162,8.202562610252246,6.637943582154687,32.96097459916404,-46.69830177999098,-18.862037440768933
Pune ,Maharashtra,23.793550855576573,28.61407994462286,8.892835711825818,3.626913702705208,35.072619785269545,-10.100243406171488,-11.102517783788505
Purba Barddhaman ,West Bengal,25.608085233206594,29.048653681895704,9.659168867660245,2.7033781983038594,32.9807140189336,56.01533986096179,34.92232921144428
Purba Champaran ,Bihar,26.35204689911459,28.29964597745292,9.505996102867348,3.322445632900183,32.519865387664964,-24.86498784444632,-32.61375085920733
Purba Medinipur ,West Bengal,25.197817242996237,28.9782065868802,9.586483115039801,2.6854691944910423,33.55202386059272,56.01533986096179,34.53563694681422
Purbi Singhbhum ,Jharkhand,24.59282480734214,27.94592290145454,8.944930094048742,3.647994398761603,34.868327798392976,-62.09409373654273,-63.45636298961287
Puri ,Odisha,24.372662721431386,28.86896340165141,9.272246681102779,3.2432573105103764,34.24286988530405,16.980366255157485,8.367185392112098
Purnia ,Bihar,26.267119381062294,28.322575192171108,9.524437635648917,3.3056678282822443,32.58019996283544,-24.86498784444632,-32.60927470362455
Puruliya ,West Bengal,26.162176532666155,29.017582321872588,9.652195138195903,2.7235155219689267,32.444530485296426,56.01533986096179,34.9023124800868
Rae Bareli ,Uttar Pradesh,24.410528048133724,28.37441900576433,8.921411166076442,4.429623174235589,33.864018605789916,-52.94691899074123,-45.315840782710914
Raichur ,Karnataka,24.585527417700455,29.16594925787701,9.172137716482508,4.204929051090283,32.87145655684974,39.758709223387214,39.372312217862294
Raigarh ,Chhattisgarh,24.201162926362038,27.987691007810128,8.778126018121018,4.1284910125071415,34.90452903519967,-86.72607558314955,-79.39970687440852
Raigarh ,Maharashtra,23.921557042584187,28.740058845536595,8.995105991808806,3.674416495502464,34.66886162456795,-10.100243406171488,-10.327905463655576
Raipur ,Chhattisgarh,24.123460072614094,27.79182659571326,8.596248101383264,4.3091079307928455,35.17935729949654,-86.72607558314955,-79.23767174202482
Raisen ,Madhya Pradesh,24.8754598021123,28.032269754093228,8.996432028598582,4.280109028089379,33.81572938710651,-67.59046418630794,-62.17324808738187
Rajanna Sircilla ,Telangana,24.200931739446442,30.286028386252575,9.512714721059982,3.0982344160271236,32.902090737213875,62.38230442598063,56.45500998423555
Rajgarh ,Madhya Pradesh,24.603561972857747,28.07737444022957,8.995024023660097,4.071445231344771,34.252594331907815,-67.59046418630794,-63.107628137322926
Rajkot ,Gujarat,24.637022747184773,28.558670321967647,9.421925500490893,3.050656552998393,34.33172487735829,23.786923660049297,10.5866376317644
Rajnandgaon ,Chhattisgarh,24.430153342287202,28.02929398367317,8.855758570754386,4.276303619884122,34.40849048340112,-86.72607558314955,-78.43446817603414
Rajouri ,Jammu & Kashmir,23.473566076780447,28.629826503452158,8.176925755245815,6.6984602987262,33.021221365795384,-46.69830177999098,-18.846983023340254
Rajsamand ,Rajasthan,23.57915457444394,27.670175329166845,8.208122923357934,5.042828037360506,35.49971913567077,-100.09779741352165,-84.27192305852545
Ramanagara ,Karnataka,24.083883967121448,29.46254785278938,9.19960645255069,3.7393283198524214,33.51463340768606,39.758709223387214,38.095527642042235
Ramanathapuram ,Tamil Nadu,23.797494882125044,31.76136903470727,9.386798272843208,2.4264792199223093,32.62785859040217,148.25879566969598,131.54122530484608
Ramban ,Jammu & Kashmir,23.49499022193718,28.688131168543237,8.19760824614085,6.662116719271404,32.95715364410733,-46.69830177999098,-18.80167070837661
Ramgarh ,Jharkhand,25.170611912025308,28.098392511097533,9.166913700081954,3.7629933215393025,33.8010885552559,-62.09409373654273,-62.21008703468244
Rampur ,Uttar Pradesh,24.824452487495883,28.46195850623331,9.023802825241487,4.5640222499458,33.125763931083526,-52.94691899074123,-44.23317706592927
Ranchi ,Jharkhand,25.03209178099766,28.024010466613102,9.08528719399431,3.7888489197934945,34.069761638601435,-62.09409373654273,-62.37801834223462
Ranga Reddy ,Telangana,24.06325179203567,30.15508897889823,9.452398841891782,3.1008948908831804,33.22836549629114,62.38230442598063,55.929286026589374
Ratlam ,Madhya Pradesh,24.359453037563412,27.98844818977869,8.876548652729563,3.998697446408425,34.77685267351991,-67.59046418630794,-63.86498125565816
Ratnagiri ,Maharashtra,23.546977465409604,28.73125882695423,8.85350519789948,3.2798454826541397,35.588413027082545,-10.100243406171488,-12.48280269062709
Rayagada ,Odisha,25.11622537369741,29.055467341499853,9.477897267169451,3.384901370174515,32.96550864745877,16.980366255157485,9.896890898197205
Reasi ,Jammu & Kashmir,23.481328480001675,28.669416323623572,8.190172383185049,6.6613935744890584,32.997689238700644,-46.69830177999098,-18.8827357126679
Rewa ,Madhya Pradesh,24.97644673576449,28.019068217486964,8.99657666624369,4.345397188328765,33.66251119217609,-67.59046418630794,-61.877135255162315
Rewari ,Haryana,23.73749977485513,30.06372320639846,9.012130322546755,3.865454593794765,33.321192102404886,10.782004974926135,17.83829808003359
Ribhoi ,Meghalaya,24.894989276191772,27.986409506974514,8.662327011963123,4.541022323565089,33.9152518813055,-73.22733262752512,-68.02910817258159
Rohtak ,Haryana,23.8059265784141,29.970164790153582,9.007533296722425,3.980942670578046,33.23543266413185,10.782004974926135,18.072552797328846
Rohtas ,Bihar,25.893449717823774,28.211022439487525,9.435335343110939,3.3971286242958163,33.06306387528195,-24.86498784444632,-32.57824248433376
Rudraprayag ,Uttarakhand,23.65845109578981,29.22301870644979,8.86464383056361,3.94585250877081,34.30803385842598,-0.4462094539232575,4.124883674646119
Rupnagar ,Punjab,23.52864632818974,31.40092889318391,9.050880081100356,3.0044268938026066,33.015117803723385,32.807477975601564,36.22701831914525
Sabar Kantha ,Gujarat,25.195003045106844,28.939107877124897,9.733336920953107,2.9976585860508957,33.134893570764255,23.786923660049297,11.871038927557775
Sagar ,Madhya Pradesh,24.5911270714374,28.10864941843719,9.018099620220886,4.0288937739201565,34.25323011598437,-67.59046418630794,-63.20712184686308
Saharanpur ,Uttar Pradesh,26.25537680118358,28.903170619612162,9.5707399692691,2.9063368330850703,32.36437577685009,46.436747132782706,28.192608476895963
Saharsa ,Bihar,26.312126471458154,28.208134183709,9.438827313974572,3.412306721018087,32.62860530984018,-24.86498784444632,-32.50865688763995
Sahibganj ,Jharkhand,25.71266226043385,27.978246485096005,9.103563885039913,4.043281682708337,33.162245686721896,-62.09409373654273,-61.20060595442139
Sahibzada Ajit Singh Nagar ,Punjab,23.418856955194908,31.333132707925053,9.00026043643956,2.943237165251966,33.30451273518851,32.807477975601564,35.61886769614771
Salem ,Tamil Nadu,23.73442231388072,31.957764011919963,9.377308905252107,2.370338429312232,32.560166339634975,148.25879566969598,132.04973893608317
Samastipur ,Bihar,26.10507248210929,28.22780051273453,9.454474649599922,3.394030649393475,32.81862170616279,-24.86498784444632,-32.5256820227455
Samba ,Jammu & Kashmir,23.20276993702561,28.6520463965275,8.131928436113403,5.938670745005773,34.07458448532771,-46.69830177999098,-22.834950717281377
Sambalpur ,Odisha,24.507874503266688,28.963441182482647,9.348032373681582,3.256490570802433,33.92416136976665,16.980366255157485,8.827877069189523
Sambhal ,Uttar Pradesh,24.747905501089665,28.498012363435514,9.037705248634168,4.49323808423437,33.223138802606286,-52.94691899074123,-44.46455450338492
Sangareddy ,Telangana,24.322477841063048,30.138522610674034,9.501412162207695,3.2023687749542917,32.835218611100935,62.38230442598063,56.40581710761213
Sangli ,Maharashtra,23.895595666941535,28.91256461891735,9.066722024952142,3.5447387198712814,34.58037896931769,-10.100243406171488,-10.312762259551327
Sangrur ,Punjab,23.521340168732365,31.842955942613514,9.08620769501095,2.852644687853897,32.696851505789276,32.807477975601564,37.23501079960957
Sant Kabir Nagar ,Uttar Pradesh,24.53440518477007,28.582027854506833,9.059347813656192,4.301103339599203,33.5231158074677,-52.94691899074123,-45.149711049432014
Sant Ravidas Nagar (Bhadohi) ,Uttar Pradesh,24.411179461637985,28.36587061373921,8.916342064103072,4.439188386073146,33.86741947444659,-52.94691899074123,-45.29973599267861
Saraikela-Kharsawan ,Jharkhand,25.257624207208462,27.956475557313034,9.049841214062107,3.953444254676426,33.782614766739975,-62.09409373654273,-61.77276377557766
Saran ,Bihar,25.964489123796785,28.264230168496663,9.47981417051529,3.354756089203195,32.93671044798807,-24.86498784444632,-32.58632231958539
Satara ,Maharashtra,23.81282498432472,28.770969149082113,8.974903028967317,3.549144059081847,34.892158778544,-10.100243406171488,-10.873064182572696
Satna ,Madhya Pradesh,24.919416959438763,27.9635534866077,8.941603678749445,4.393708441600292,33.7817174336038,-67.59046418630794,-61.846682475896145
Sawai Madhopur ,Rajasthan,23.881118921140352,27.789699379937478,8.362925791103597,5.385029506218511,34.581226401600055,-100.09779741352165,-81.94157968112216
Sehore ,Madhya Pradesh,24.718515822468127,28.143649980231686,9.066289353312216,4.0655596009698955,34.005985243018074,-67.59046418630794,-62.8659024705867
Senapati ,Manipur,24.871827113894522,29.20501338273975,9.15265882707648,4.60534507539234,32.16515560089691,20.626119552267248,27.31450008405558
Seoni ,Madhya Pradesh,24.508086181166426,28.034314320295973,8.943160728344681,4.057002468028105,34.457436302164815,-67.59046418630794,-63.36276179601609
Sepahijala ,Tripura,25.59993471807925,28.932537139184433,9.511989731465123,3.1195820794798417,32.83595633179136,60.32033347463075,43.34230221349998
Serchhip ,Mizoram,24.23385009568216,28.57096435967409,8.648844039038185,4.808925761841738,33.737415743763826,27.186019597852685,28.118733303094523
Shahdara ,Delhi,23.17437957685265,31.24424124025443,8.65158612645821,3.6900512118158595,33.239741844618855,50.883437448967825,60.677866571453684
Shahdol ,Madhya Pradesh,24.944854815843946,28.069080130926345,9.035562782072084,4.266675518569756,33.68382675258786,-67.59046418630794,-62.093567614193525
Shahid Bhagat Singh Nagar ,Punjab,23.427763918902762,31.7564880573065,9.046450964192944,2.8237049833814334,32.94559207621636,32.807477975601564,36.723018850849
Shahjahanpur ,Uttar Pradesh,24.56335115826426,28.318776809027526,8.90903833127377,4.595057733276703,33.61377596815774,-52.94691899074123,-44.65703319001664
Shajapur ,Madhya Pradesh,24.552169003224893,28.073341605733155,8.982975784519331,4.042772467666748,34.34874113885588,-67.59046418630794,-63.27821520692688
Shamli ,Uttar Pradesh,24.534474032824022,28.565217332489304,9.050135409723229,4.317324624050772,33.53284860091267,-52.94691899074123,-45.131941189879896
